chr10	36773809	36776267	74243
chr10	36969364	36975927	74325
chr10	37136996	37139225	74392
chr10	37139226	37143373	74393
chr10	37929670	37932560	74667
chr10	38175215	38183430	74754
chr10	38211877	38214023	74770
chr10	38611812	38615784	74900
chr10	38964414	38973497	75039
chr10	39132131	39139675	75096
chr10	39153465	39165082	75107
chr10	39363850	39370761	75185
chr10	39555804	39568522	75256
chr10	39611317	39616972	75280
chr10	39726612	39734223	75317
chr10	3973031	3975607	63339
chr10	39737596	39754775	75320
chr10	39925695	39929129	75375
chr10	39959230	39960516	75385
chr10	39985117	39990467	75394
chr10	40004329	40012061	75399
chr10	40023937	40033100	75406
chr10	40107485	40111047	75429
chr10	40142068	40149834	75446
chr10	40241754	40252631	75486
chr10	40252632	40259332	75487
chr10	40300596	40304375	75502
chr10	40345147	40356589	75516
chr10	40566927	40575297	75588
chr10	40629944	40632198	75614
chr10	40681111	40684741	75629
chr10	40880711	40885584	75698
chr10	4103162	4110051	63377
chr10	41069656	41073743	75760
chr10	41212590	41216698	75811
chr10	41298791	41304914	75833
chr10	41315995	41318320	75837
chr10	41381778	41389289	75859
chr10	41449480	41451918	75885
chr10	41475961	41481233	75898
chr10	41488560	41495140	75904
chr10	41519023	41521365	75911
chr10	41552506	41556835	75917
chr10	41562492	41572374	75925
chr10	41664587	41679067	75958
chr10	4169281	4170892	63406
chr10	41702903	41709907	75968
chr10	41808607	41816466	76005
chr10	42015476	42023329	76062
chr10	42273459	42299007	76139
chr10	42478527	42478954	76202
chr10	42498798	42502941	76212
chr10	42581198	42590672	76246
chr10	4266067	4270371	63435
chr10	42698124	42700144	76272
chr10	42718377	42731063	76282
chr10	42758154	42765998	76293
chr10	42857048	42863580	76323
chr10	43129409	43137069	76418
chr10	43172572	43175117	76428
chr10	43221241	43223574	76444
chr10	43451268	43451956	76529
chr10	43454815	43468085	76532
chr10	43477236	43480505	76535
chr10	43539179	43541587	76554
chr10	43575787	43579662	76562
chr10	43591653	43594015	76567
chr10	43811175	43821426	76643
chr10	4386567	4388696	63467
chr10	43900171	43928049	76672
chr10	43999806	44011815	76711
chr10	44257901	44273981	76794
chr10	4427035	4433000	63481
chr10	44357789	44361569	76824
chr10	44524446	44528526	76871
chr10	44593146	44600391	76895
chr10	44730365	44733072	76945
chr10	4478768	4485517	63492
chr10	44919873	44923204	77006
chr10	45003100	45006305	77034
chr10	45053055	45073143	77044
chr10	45094716	45095781	77054
chr10	45266604	45278867	77110
chr10	45287715	45290746	77113
chr10	45328670	45337005	77125
chr10	45482444	45486677	77179
chr10	45576639	45581222	77207
chr10	4606743	4614583	63531
chr10	46374253	46379530	77492
chr10	46654258	46661378	77576
chr10	46834803	46843017	77640
chr10	4775338	4780028	63589
chr10	48436959	48440114	78194
chr10	49788162	49789877	78671
chr10	50590227	50596199	78975
chr10	5068431	5088254	63691
chr10	50893724	50897895	79089
chr10	51180819	51183937	79186
chr10	51311672	51318461	79230
chr10	51588328	51592092	79328
chr10	51626807	51638165	79337
chr10	51677571	51677835	79354
chr10	51754928	51760535	79384
chr10	51887839	51893621	79432
chr10	52017323	52024958	79468
chr10	52027019	52034998	79470
chr10	52192082	52195440	79514
chr10	52230322	52236869	79524
chr10	52361439	52377323	79570
chr10	52381615	52387919	79572
chr10	52387920	52391955	79573
chr10	52411081	52423764	79586
chr10	52525663	52530645	79617
chr10	52541017	52546819	79620
chr10	52682912	52692179	79661
chr10	52904818	52908954	79725
chr10	53335908	53339204	79877
chr10	53341664	53343040	79880
chr10	53344840	53351450	79883
chr10	53474034	53483162	79924
chr10	5354148	5359204	63782
chr10	53594645	53602880	79965
chr10	53627251	53632083	79973
chr10	53746676	53754504	80013
chr10	54073606	54076277	80139
chr10	54310306	54314707	80238
chr10	54709961	54720761	80371
chr10	5548226	5558255	63852
chr10	5592073	5594589	63863
chr10	56104535	56107032	80835
chr10	56226046	56235166	80883
chr10	5632657	5641346	63883
chr10	56354563	56356623	80919
chr10	56376879	56378519	80929
chr10	56744675	56748472	81051
chr10	57173859	57181173	81207
chr10	57485057	57489138	81305
chr10	57531696	57533989	81329
chr10	57629273	57634904	81353
chr10	57782971	57785304	81413
chr10	57793652	57795826	81419
chr10	5802423	5807579	63934
chr10	58253724	58256376	81473
chr10	58322485	58324584	81504
chr10	58346128	58349762	81511
chr10	58445339	58449794	81545
chr10	58496212	58502316	81565
chr10	58671466	58677557	81618
chr10	58701472	58707397	81636
chr10	58714731	58719170	81642
chr10	58811420	58814173	81669
chr10	59195641	59203335	81799
chr10	5920853	5927355	63973
chr10	59219112	59224420	81805
chr10	59321579	59324794	81840
chr10	59402971	59404385	81882
chr10	59428076	59452611	81892
chr10	59615244	59625385	81951
chr10	59700408	59711744	81972
chr10	59799969	59800514	81997
chr10	59816908	59821447	82005
chr10	59878043	59882319	82016
chr10	59943122	59956539	82033
chr10	59999332	60012624	82043
chr10	60103568	60107516	82080
chr10	60206276	60220510	82103
chr10	60230773	60243197	82105
chr10	60275160	60282715	82123
chr10	60343194	60348452	82136
chr10	60399143	60401149	82147
chr10	60689840	60716951	82218
chr10	60745731	60753747	82224
chr10	60829934	60832379	82254
chr10	60937605	60940861	82282
chr10	60950944	60967045	82287
chr10	61089217	61095716	82320
chr10	61144291	61150263	82339
chr10	61201529	61206417	82351
chr10	61255924	61275255	82365
chr10	61290714	61298333	82372
chr10	61380975	61391527	82399
chr10	61415457	61417972	82408
chr10	61448139	61454390	82420
chr10	61463860	61485392	82424
chr10	61584104	61597142	82452
chr10	61641588	61649211	82465
chr10	61678116	61682394	82485
chr10	61686231	61696856	82487
chr10	61714456	61716734	82493
chr10	61770470	61774742	82509
chr10	61779498	61785059	82513
chr10	61977008	61989291	82569
chr10	62131662	62138598	82606
chr10	62141489	62144110	82612
chr10	62227465	62237601	82629
chr10	62248116	62259878	82634
chr10	62337613	62341088	82661
chr10	62379066	62381737	82680
chr10	62419569	62422695	82694
chr10	62448078	62465842	82704
chr10	62485518	62503520	82713
chr10	62523829	62533886	82718
chr10	62557443	62561177	82726
chr10	62577632	62581121	82731
chr10	62597309	62603883	82738
chr10	62643305	62661037	82752
chr10	62723658	62730059	82764
chr10	62764358	62773057	82775
chr10	62888261	62895739	82803
chr10	62895740	62900840	82804
chr10	62913247	62922054	82811
chr10	62922055	62930824	82812
chr10	62944058	62953208	82817
chr10	62977211	62982185	82825
chr10	62998524	63009435	82833
chr10	63014380	63025373	82836
chr10	63057396	63059431	82848
chr10	63060402	63063436	82851
chr10	63099477	63102389	82858
chr10	63203759	63204855	82894
chr10	63233483	63246587	82906
chr10	63429105	63442595	82956
chr10	63918885	63940580	83097
chr10	64083066	64092052	83152
chr10	64302642	64309594	83234
chr10	66165526	66181635	83804
chr10	66474683	66485851	83909
chr10	67093454	67100188	84105
chr10	67230537	67236304	84136
chr10	67283252	67286788	84157
chr10	67529298	67536460	84214
chr10	67542784	67549694	84216
chr10	6754701	6758618	64276
chr10	67571646	67572561	84222
chr10	6761211	6767099	64279
chr10	67910096	67914440	84337
chr10	67977605	67984192	84364
chr10	68022331	68027527	84378
chr10	68277851	68285289	84452
chr10	68533721	68542695	84521
chr10	68719605	68735643	84579
chr10	69132100	69137953	84717
chr10	69148137	69153765	84722
chr10	69208650	69214235	84739
chr10	69352213	69355512	84786
chr10	69533219	69534678	84832
chr10	70095063	70099388	85007
chr10	70201780	70208188	85044
chr10	70243487	70248929	85055
chr10	70282916	70286524	85062
chr10	70439144	70442011	85100
chr10	7051615	7053274	64383
chr10	70655731	70666072	85175
chr10	70863135	70869928	85237
chr10	71080867	71083964	85309
chr10	71158518	71160159	85335
chr10	71233386	71240150	85372
chr10	71283759	71286250	85387
chr10	71339430	71347187	85410
chr10	71347188	71356018	85411
chr10	71894209	71907454	85571
chr10	7207647	7212503	64444
chr10	72652932	72657112	85850
chr10	73098761	73102938	85989
chr10	74964276	74978548	86605
chr10	75031431	75033593	86627
chr10	75034854	75039227	86629
chr10	75060207	75072826	86637
chr10	75211661	75214346	86671
chr10	75312269	75321001	86701
chr10	75405877	75412577	86729
chr10	75517761	75518338	86750
chr10	75546589	75566340	86763
chr10	75568359	75577206	86766
chr10	75586612	75591673	86768
chr10	75598030	75613683	86770
chr10	75643321	75658877	86776
chr10	75761607	75767921	86802
chr10	75772943	75782419	86804
chr10	75794735	75799563	86809
chr10	75821808	75823830	86823
chr10	7583359	7596502	64545
chr10	75834821	75837812	86831
chr10	75856995	75861500	86842
chr10	75883803	75903750	86849
chr10	75920922	75922103	86856
chr10	75929067	75946463	86862
chr10	75950096	75955565	86864
chr10	75993573	75998775	86873
chr10	76032105	76041027	86885
chr10	76076066	76079386	86897
chr10	76109052	76111082	86908
chr10	76134352	76154331	86916
chr10	76206588	76223024	86935
chr10	76234273	76238455	86939
chr10	76252674	76260205	86946
chr10	76289943	76313578	86956
chr10	76344147	76346227	86966
chr10	76434081	76445505	86990
chr10	76445506	76450938	86991
chr10	76460744	76469525	86994
chr10	76520611	76539555	87004
chr10	76561133	76567945	87010
chr10	76570179	76572506	87013
chr10	76573191	76584820	87015
chr10	76623244	76624326	87025
chr10	7662627	7669331	64571
chr10	76716846	76732105	87052
chr10	7678684	7684181	64579
chr10	76959533	76962916	87124
chr10	77009654	77027521	87147
chr10	77029412	77035160	87149
chr10	77151335	77175523	87174
chr10	7725261	7726189	64591
chr10	77254760	77264562	87191
chr10	77411606	77419292	87235
chr10	77503869	77516897	87260
chr10	77530188	77532857	87264
chr10	77581541	77586078	87281
chr10	77605441	77608170	87291
chr10	77619850	77625510	87293
chr10	77640742	77645027	87298
chr10	77705691	77716470	87316
chr10	77716471	77722378	87317
chr10	77723842	77736208	87319
chr10	77767652	77773222	87327
chr10	7778806	7787687	64617
chr10	77810740	77813078	87339
chr10	77824377	77833426	87342
chr10	77849605	77861486	87348
chr10	77902243	77906140	87356
chr10	7792494	7797779	64620
chr10	77966170	77986640	87370
chr10	78006303	78015055	87377
chr10	78035942	78054825	87382
chr10	78061782	78078466	87384
chr10	78167096	78170911	87408
chr10	78181353	78185808	87411
chr10	7826747	7833070	64632
chr10	78347525	78353555	87457
chr10	7835570	7839793	64635
chr10	78384764	78407630	87463
chr10	78407631	78418263	87464
chr10	78423938	78430315	87466
chr10	78460017	78475187	87476
chr10	78476117	78490038	87478
chr10	7848043	7850505	64639
chr10	78573257	78577073	87497
chr10	78585981	78592360	87501
chr10	78611729	78623083	87507
chr10	78718253	78722777	87544
chr10	78746603	78755991	87557
chr10	78777884	78781711	87563
chr10	78847354	78849359	87578
chr10	78950814	78970127	87611
chr10	78976005	78982280	87617
chr10	79034283	79037329	87633
chr10	79087280	79097998	87654
chr10	7942494	7959271	64674
chr10	79465376	79471168	87776
chr10	79584016	79588604	87809
chr10	79599628	79615507	87814
chr10	79630785	79644323	87818
chr10	79644324	79652710	87819
chr10	79662871	79665144	87821
chr10	79668048	79670920	87824
chr10	79681379	79691500	87828
chr10	79702379	79721927	87832
chr10	79728385	79757346	87836
chr10	79758198	79767492	87838
chr10	79769387	79782694	87842
chr10	79789676	79794254	87847
chr10	79812368	79824766	87857
chr10	79840408	79862576	87862
chr10	79862577	79872669	87863
chr10	79872670	79884073	87864
chr10	79884074	79887393	87865
chr10	79887394	79896696	87866
chr10	79908701	79909582	87868
chr10	79909583	79925762	87869
chr10	79926796	79927180	87871
chr10	79956965	79984464	87879
chr10	79985293	79992220	87881
chr10	79994257	79997302	87883
chr10	80005868	80027599	87887
chr10	80036837	80043080	87890
chr10	80043081	80051028	87891
chr10	80097707	80105664	87898
chr10	80105665	80124375	87899
chr10	80133418	80144051	87904
chr10	80145663	80155781	87906
chr10	80165579	80167855	87910
chr10	80169833	80178099	87914
chr10	80178100	80191106	87915
chr10	80225397	80236418	87923
chr10	80243392	80249937	87926
chr10	80258896	80263394	87930
chr10	80282902	80283399	87933
chr10	80287138	80294780	87936
chr10	80294781	80296759	87937
chr10	80310465	80325540	87941
chr10	80325541	80343205	87942
chr10	80343206	80370402	87943
chr10	80370403	80375751	87944
chr10	80375752	80385169	87945
chr10	80385170	80391068	87946
chr10	80396929	80411064	87951
chr10	80423825	80444378	87954
chr10	80470318	80477448	87962
chr10	80493101	80501425	87967
chr10	80501426	80505891	87968
chr10	80531630	80540166	87978
chr10	80541123	80561656	87981
chr10	80566796	80584637	87985
chr10	80584638	80590583	87986
chr10	80596420	80603562	87988
chr10	80622362	80632719	87995
chr10	80649368	80657900	87999
chr10	80663564	80676592	88002
chr10	80699595	80704246	88010
chr10	80734312	80746450	88015
chr10	80748464	80761649	88018
chr10	80766656	80771243	88020
chr10	80795652	80812847	88025
chr10	80812848	80813778	88026
chr10	80818477	80827553	88028
chr10	80827554	80830478	88029
chr10	80835436	80851132	88032
chr10	80851133	80856370	88033
chr10	80875088	80880483	88039
chr10	80894709	80910204	88041
chr10	80917234	80922951	88048
chr10	80929398	80932670	88051
chr10	81008540	81019452	88075
chr10	81019453	81029098	88076
chr10	81035572	81038064	88080
chr10	81054168	81065643	88090
chr10	81065644	81074451	88091
chr10	81074452	81101544	88092
chr10	81101545	81109789	88093
chr10	81116451	81152110	88095
chr10	81156251	81168863	88098
chr10	81171402	81198961	88101
chr10	81198962	81216132	88102
chr10	81227991	81232808	88106
chr10	81232809	81243740	88107
chr10	81243741	81252995	88108
chr10	81252996	81267315	88109
chr10	81267316	81273249	88110
chr10	81286966	81291472	88115
chr10	81291473	81296176	88116
chr10	81302880	81306457	88120
chr10	81317696	81321184	88125
chr10	81326230	81335387	88128
chr10	81335388	81357156	88129
chr10	81357157	81363900	88130
chr10	81363901	81366324	88131
chr10	81373290	81381238	88134
chr10	81382288	81392137	88136
chr10	81392138	81396192	88137
chr10	81396199	81411163	88139
chr10	81426863	81431299	88142
chr10	81455158	81461758	88148
chr10	81477649	81486247	88150
chr10	81486248	81507825	88151
chr10	81523703	81534224	88155
chr10	81536323	81548744	88157
chr10	81552810	81565788	88159
chr10	81574473	81596319	88164
chr10	81598402	81605174	88166
chr10	81605175	81614146	88167
chr10	81627725	81631120	88172
chr10	81647431	81651941	88177
chr10	82054238	82059490	88311
chr10	82174251	82182104	88353
chr10	82238275	82245717	88375
chr10	82283488	82285959	88386
chr10	82629487	82631130	88491
chr10	82690277	82691083	88512
chr10	82691084	82696798	88513
chr10	82760220	82767019	88535
chr10	82807401	82814289	88548
chr10	82829913	82835385	88554
chr10	82949275	82954777	88590
